cond,frame,time_s,lap_meanabs,rms_contrast,diff_rms,roi_w,roi_h
C1_linear,55,0.9166666666666666,0.023405328392982483,0.15769946575164795,0.014320573769509792,321,586
C1_linear,56,0.9333333333333333,0.023552430793642998,0.15846411883831024,0.014695486985147,321,586
C1_linear,57,0.95,0.023645244538784027,0.15931376814842224,0.015285416506230831,321,586
C1_linear,58,0.9666666666666667,0.02345394901931286,0.16032472252845764,0.01570964977145195,321,586
C1_linear,59,0.9833333333333333,0.02352161891758442,0.1611098200082779,0.016276851296424866,321,586
C1_linear,60,1.0,0.0235776174813509,0.16140544414520264,0.016357004642486572,321,586
C1_linear,61,1.0166666666666666,0.02370070479810238,0.16052155196666718,0.016556818038225174,321,586
C1_linear,62,1.0333333333333334,0.023582536727190018,0.159662663936615,0.016109149903059006,321,586
C1_linear,63,1.05,0.023396408185362816,0.15886905789375305,0.015783783048391342,321,586
C1_linear,64,1.0666666666666667,0.023432934656739235,0.1583050787448883,0.015388991683721542,321,586
C1_linear,65,1.0833333333333333,0.023463120684027672,0.157750204205513,0.015037469565868378,321,586
C1_linear,66,1.1,0.02326982095837593,0.15726636350154877,0.014776471070945263,321,586
C1_linear,67,1.1166666666666667,0.023035453632473946,0.1567077785730362,0.014488819986581802,321,586
C1_linear,68,1.1333333333333333,0.023027028888463974,0.15623579919338226,0.014274846762418747,321,586
C1_linear,69,1.15,0.023027902469038963,0.15561610460281372,0.014035234227776527,321,586
C1_linear,70,1.1666666666666667,0.022898146882653236,0.15509219467639923,0.01378302089869976,321,586
C1_linear,71,1.1833333333333333,0.022796496748924255,0.1547817438840866,0.01349516212940216,321,586
C1_linear,72,1.2,0.022771982476115227,0.15449807047843933,0.01327525544911623,321,586
C1_linear,73,1.2166666666666666,0.02273503690958023,0.154222771525383,0.013141017407178879,321,586
C1_linear,74,1.2333333333333334,0.022697262465953827,0.15392877161502838,0.012925521470606327,321,586
C1_linear,75,1.25,0.02251046523451805,0.1536429226398468,0.012840762734413147,321,586
C1_linear,76,1.2666666666666666,0.02254323847591877,0.15339837968349457,0.012632383964955807,321,586
C1_linear,77,1.2833333333333334,0.02229740284383297,0.1530836969614029,0.012492292560636997,321,586
C1_linear,78,1.3,0.022251538932323456,0.15281735360622406,0.012319113127887249,321,586
C1_linear,79,1.3166666666666667,0.022278059273958206,0.15257816016674042,0.012219106778502464,321,586
C1_linear,80,1.3333333333333333,0.02222060039639473,0.15237006545066833,0.01211534719914198,321,586
C1_linear,81,1.35,0.02211928181350231,0.15201419591903687,0.01207406260073185,321,586
C1_linear,82,1.3666666666666667,0.02217014878988266,0.15188518166542053,0.011904247105121613,321,586
C1_linear,83,1.3833333333333333,0.022127283737063408,0.15169312059879303,0.011852022260427475,321,586
C1_linear,84,1.4,0.022148510441184044,0.1515154391527176,0.011760517954826355,321,586
C1_linear,85,1.4166666666666667,0.022115275263786316,0.151407852768898,0.011682641692459583,321,586
C1_linear,86,1.4333333333333333,0.022120075300335884,0.1512453407049179,0.011634103953838348,321,586
C1_linear,87,1.45,0.022131871432065964,0.15113000571727753,0.011605305597186089,321,586
C1_linear,88,1.4666666666666666,0.022028131410479546,0.1510440707206726,0.01152778696268797,321,586
C1_linear,89,1.4833333333333334,0.021964259445667267,0.1509597897529602,0.011554314754903316,321,586
C1_linear,90,1.5,0.022045861929655075,0.15119285881519318,0.0,320,586
C1_linear,91,1.5166666666666666,0.022047564387321472,0.15121063590049744,0.0,321,586
C1_linear,92,1.5333333333333334,0.022092679515480995,0.1512129157781601,0.011531220749020576,321,586
C1_linear,93,1.55,0.02205798774957657,0.15124930441379547,0.011568881571292877,321,586
C1_linear,94,1.5666666666666667,0.02205757237970829,0.151287242770195,0.011599338613450527,321,586
C1_linear,95,1.5833333333333333,0.022191498428583145,0.151468425989151,0.011616594158113003,321,586
C1_linear,96,1.6,0.022113941609859467,0.1515333503484726,0.0117079121991992,321,586
C1_linear,97,1.6166666666666667,0.022078584879636765,0.15156354010105133,0.011804156936705112,321,586
C1_linear,98,1.6333333333333333,0.02212420105934143,0.1516786515712738,0.011822845786809921,321,586
C1_linear,99,1.65,0.02217957004904747,0.1517970710992813,0.011939405463635921,321,586
C1_linear,100,1.6666666666666667,0.022234860807657242,0.15194623172283173,0.012050516903400421,321,586
C1_linear,101,1.6833333333333333,0.02216222509741783,0.15205888450145721,0.012149715796113014,321,586
C1_linear,102,1.7,0.022181738168001175,0.1521751880645752,0.012265803292393684,321,586
C1_linear,103,1.7166666666666666,0.022310413420200348,0.1525130718946457,0.012417069636285305,321,586
C1_linear,104,1.7333333333333334,0.022431327030062675,0.15277589857578278,0.012599456124007702,321,586
C1_linear,105,1.75,0.022396637126803398,0.153016597032547,0.012822089716792107,321,586
C1_linear,106,1.7666666666666666,0.022474192082881927,0.15340912342071533,0.012975897639989853,321,586
C1_linear,107,1.7833333333333334,0.022434081882238388,0.1537177413702011,0.013195318169891834,321,586
C1_linear,108,1.8,0.02247152291238308,0.15412789583206177,0.01333565916866064,321,586
C1_linear,109,1.8166666666666667,0.022421155124902725,0.15448935329914093,0.013581338338553905,321,586
C1_linear,110,1.8333333333333333,0.022558998316526413,0.1548958569765091,0.013830965384840965,321,586
C1_linear,111,1.85,0.022578347474336624,0.15536350011825562,0.01410504337400198,321,586
C1_linear,112,1.8666666666666667,0.02290690504014492,0.1559351235628128,0.014486758969724178,321,586
C1_linear,113,1.8833333333333333,0.02309870347380638,0.15671966969966888,0.01479148305952549,321,586
C1_linear,114,1.9,0.023177672177553177,0.15745294094085693,0.015196333639323711,321,586
C1_linear,115,1.9166666666666667,0.023108210414648056,0.15805435180664062,0.015586409717798233,321,586
C1_linear,116,1.9333333333333333,0.023292170837521553,0.15889902412891388,0.01604386419057846,321,586
C1_linear,117,1.95,0.023601634427905083,0.15994368493556976,0.016743995249271393,321,586
C1_linear,118,1.9666666666666666,0.02345219813287258,0.1611780971288681,0.017230570316314697,321,586
C1_linear,119,1.9833333333333334,0.02339290641248226,0.16235752403736115,0.01792810671031475,321,586
C1_linear,120,2.0,0.02345219813287258,0.1626359522342682,0.017860792577266693,321,586
C1_linear,121,2.0166666666666666,0.023617643862962723,0.16144828498363495,0.018200410529971123,321,586
C1_linear,122,2.033333333333333,0.023650582879781723,0.16032226383686066,0.017646532505750656,321,586
C1_linear,123,2.05,0.023426013067364693,0.15938055515289307,0.017257537692785263,321,586
C1_linear,124,2.066666666666667,0.023454278707504272,0.15855813026428223,0.016779376193881035,321,586
C1_linear,125,2.0833333333333335,0.023604802787303925,0.15779632329940796,0.01639140397310257,321,586
C1_linear,126,2.1,0.02325347810983658,0.15712977945804596,0.01606251858174801,321,586
C1_linear,127,2.1166666666666667,0.023002222180366516,0.15642991662025452,0.015732165426015854,321,586
C1_linear,128,2.1333333333333333,0.022964026778936386,0.15584175288677216,0.015454532578587532,321,586
C1_linear,129,2.15,0.022762304171919823,0.1551368087530136,0.015126609243452549,321,586
C1_linear,130,2.1666666666666665,0.022549660876393318,0.15448811650276184,0.014862565323710442,321,586
C1_linear,131,2.183333333333333,0.02244442328810692,0.15404343605041504,0.014558963477611542,321,586
C1_linear,132,2.2,0.0224014725536108,0.15365813672542572,0.014315895736217499,321,586
C1_linear,133,2.216666666666667,0.02230474166572094,0.15319693088531494,0.014127636328339577,321,586
C1_linear,134,2.2333333333333334,0.02242782898247242,0.15282069146633148,0.013864172622561455,321,586
C1_linear,135,2.25,0.02220083586871624,0.15241655707359314,0.013760456815361977,321,586
C1_linear,136,2.2666666666666666,0.022040395066142082,0.1520213782787323,0.013519731350243092,321,586
C1_linear,137,2.283333333333333,0.022010041400790215,0.151544988155365,0.01335388794541359,321,586
C1_linear,138,2.3,0.02196100354194641,0.1512458324432373,0.01311554480344057,321,586
C1_linear,139,2.316666666666667,0.0217867624014616,0.1508912891149521,0.01300685852766037,321,586
C1_linear,140,2.3333333333333335,0.02183404378592968,0.15057075023651123,0.012868265621364117,321,586
C1_linear,141,2.35,0.02163657359778881,0.15022160112857819,0.01277072262018919,321,586
C1_linear,142,2.3666666666666667,0.021661007776856422,0.14988240599632263,0.012618007138371468,321,586
C1_linear,143,2.3833333333333333,0.02178747020661831,0.14966730773448944,0.012493925169110298,321,586
C1_linear,144,2.4,0.021654965355992317,0.14943988621234894,0.012403027154505253,321,586
C1_linear,145,2.4166666666666665,0.021687569096684456,0.14922353625297546,0.012310509569942951,321,586
C1_linear,146,2.433333333333333,0.021644871681928635,0.14898033440113068,0.012198722921311855,321,586
C1_linear,147,2.45,0.021542467176914215,0.14880219101905823,0.012082806788384914,321,586
C1_linear,148,2.466666666666667,0.0214877650141716,0.14861109852790833,0.012066297233104706,321,586
C1_linear,149,2.4833333333333334,0.0216005090624094,0.14848224818706512,0.012003341689705849,321,586
C1_linear,150,2.5,0.02159918285906315,0.14843551814556122,0.0,322,586
C1_linear,151,2.5166666666666666,0.021645374596118927,0.14841769635677338,0.0,321,586
C1_linear,152,2.533333333333333,0.021608512848615646,0.14843875169754028,0.012012042105197906,321,586
C1_linear,153,2.55,0.02169915661215782,0.14837104082107544,0.011979852803051472,321,586
C1_linear,154,2.566666666666667,0.02171008475124836,0.14844684302806854,0.011983255855739117,321,586
C1_linear,155,2.5833333333333335,0.021730342879891396,0.14852924644947052,0.012025436386466026,321,586
C1_linear,156,2.6,0.02178613841533661,0.1485302448272705,0.012113447301089764,321,586
C1_linear,157,2.6166666666666667,0.021721258759498596,0.14854829013347626,0.012156577780842781,321,586
C1_linear,158,2.6333333333333333,0.02181832492351532,0.14865995943546295,0.012207579798996449,321,586
C1_linear,159,2.65,0.02187519706785679,0.1487356722354889,0.012310462072491646,321,586
C1_linear,160,2.6666666666666665,0.02184426225721836,0.14883962273597717,0.012400421313941479,321,586
C1_linear,161,2.683333333333333,0.021953750401735306,0.1488928496837616,0.012505779974162579,321,586
C1_linear,162,2.7,0.022038057446479797,0.1490946263074875,0.012608499266207218,321,586
C1_linear,163,2.716666666666667,0.022070834413170815,0.14928877353668213,0.012794733047485352,321,586
C1_linear,164,2.7333333333333334,0.022108275443315506,0.14955678582191467,0.012944050133228302,321,586
C1_linear,165,2.75,0.02234802581369877,0.14978250861167908,0.013162004761397839,321,586
C1_linear,166,2.7666666666666666,0.022359197959303856,0.15016968548297882,0.013297653757035732,321,586
C1_linear,167,2.783333333333333,0.022371746599674225,0.15049542486667633,0.013561226427555084,321,586
C1_linear,168,2.8,0.02240777015686035,0.15086045861244202,0.013727454468607903,321,586
C1_linear,169,2.816666666666667,0.0226462259888649,0.1512705236673355,0.013972374610602856,321,586
C1_linear,170,2.8333333333333335,0.02264297381043434,0.15174491703510284,0.01430361159145832,321,586
C1_linear,171,2.85,0.022723281756043434,0.1522807776927948,0.014577463269233704,321,586
C1_linear,172,2.8666666666666667,0.022835606709122658,0.15290482342243195,0.014961717650294304,321,586
C1_linear,173,2.8833333333333333,0.023031655699014664,0.1537628024816513,0.015285814180970192,321,586
C1_linear,174,2.9,0.02323179505765438,0.15459665656089783,0.01574683003127575,321,586
C1_linear,175,2.9166666666666665,0.023128973320126534,0.15530195832252502,0.016204146668314934,321,586
C1_linear,176,2.933333333333333,0.02331160008907318,0.15628954768180847,0.016745390370488167,321,586
C1_linear,177,2.95,0.02361864410340786,0.15756207704544067,0.01748618111014366,321,586
C1_linear,178,2.966666666666667,0.023491475731134415,0.15905000269412994,0.018029650673270226,321,586
C1_linear,179,2.9833333333333334,0.02348613739013672,0.16062311828136444,0.018890144303441048,321,586
C1_linear,180,3.0,0.023554598912596703,0.16086676716804504,0.018580231815576553,321,586
C1_linear,181,3.0166666666666666,0.023533502593636513,0.15934208035469055,0.019047381356358528,321,586
C1_linear,182,3.033333333333333,0.023371974006295204,0.15802259743213654,0.01833265647292137,321,586
C1_linear,183,3.05,0.023372143507003784,0.15697045624256134,0.017881719395518303,321,586
C1_linear,184,3.066666666666667,0.023303594440221786,0.1559845358133316,0.017407050356268883,321,586
C1_linear,185,3.0833333333333335,0.023283831775188446,0.15519359707832336,0.016885314136743546,321,586
C1_linear,186,3.1,0.023307012394070625,0.15438565611839294,0.016559163108468056,321,586
C1_linear,187,3.1166666666666667,0.02301814779639244,0.15362100303173065,0.01612052507698536,321,586
C1_linear,188,3.1333333333333333,0.02294735237956047,0.1529531031847,0.015753116458654404,321,586
C1_linear,189,3.15,0.022639304399490356,0.15223148465156555,0.015414804220199585,321,586
C1_linear,190,3.1666666666666665,0.022529147565364838,0.15153458714485168,0.015101101249456406,321,586
C1_linear,191,3.183333333333333,0.022355610504746437,0.1510908305644989,0.01478470116853714,321,586
C1_linear,192,3.2,0.02226029522716999,0.15066374838352203,0.014502747915685177,321,586
C1_linear,193,3.216666666666667,0.022315913811326027,0.1502932608127594,0.014320272020995617,321,586
C1_linear,194,3.2333333333333334,0.02220492623746395,0.14986319839954376,0.014049235731363297,321,586
C1_linear,195,3.25,0.022044938057661057,0.14951719343662262,0.013849868439137936,321,586
C1_linear,196,3.2666666666666666,0.02196892909705639,0.1491962969303131,0.013585703447461128,321,586
C1_linear,197,3.283333333333333,0.02189541980624199,0.14871211349964142,0.01339127216488123,321,586
C1_linear,198,3.3,0.021882619708776474,0.14839212596416473,0.013157270848751068,321,586
C1_linear,199,3.316666666666667,0.021810069680213928,0.14801619946956635,0.013062762096524239,321,586
C1_linear,200,3.3333333333333335,0.021784132346510887,0.1477971225976944,0.01287793181836605,321,586
C1_linear,201,3.35,0.021681897342205048,0.14753609895706177,0.012765171937644482,321,586
C1_linear,202,3.3666666666666667,0.021501854062080383,0.14722973108291626,0.012600813060998917,321,586
C1_linear,203,3.3833333333333333,0.021566316485404968,0.14703267812728882,0.012504520826041698,321,586
C1_linear,204,3.4,0.021569693461060524,0.1468367725610733,0.012416239827871323,321,586
C1_linear,205,3.4166666666666665,0.02148880623281002,0.14663608372211456,0.012329507619142532,321,586
C1_linear,206,3.433333333333333,0.021421801298856735,0.14649949967861176,0.01219666562974453,321,586
C1_linear,207,3.45,0.021421633660793304,0.1463289111852646,0.012134498916566372,321,586
C1_linear,208,3.466666666666667,0.021435437723994255,0.1461920589208603,0.012100755237042904,321,586
C1_linear,209,3.4833333333333334,0.021418297663331032,0.14615164697170258,0.012072112411260605,321,586
C1_linear,210,3.5,0.02146448753774166,0.1463456153869629,0.0,320,586
C1_linear,211,3.5166666666666666,0.0213029682636261,0.14621910452842712,0.0,321,586
C1_linear,212,3.533333333333333,0.021389445289969444,0.14626257121562958,0.011981507763266563,321,586
C1_linear,213,3.55,0.021440895274281502,0.14635069668293,0.012040635570883751,321,586
C1_linear,214,3.566666666666667,0.02144523337483406,0.146473690867424,0.012061065062880516,321,586
C1_linear,215,3.5833333333333335,0.02147442102432251,0.14659389853477478,0.012142205610871315,321,586
C1_linear,216,3.6,0.021502776071429253,0.14662742614746094,0.012194657698273659,321,586
C1_linear,217,3.6166666666666667,0.021528540179133415,0.14673155546188354,0.012230425141751766,321,586
C1_linear,218,3.6333333333333333,0.02159195952117443,0.1469668447971344,0.012348373420536518,321,586
C1_linear,219,3.65,0.021592041477560997,0.14712846279144287,0.012480653822422028,321,586
C1_linear,220,3.6666666666666665,0.021592210978269577,0.14730559289455414,0.012492304667830467,321,586
C1_linear,221,3.683333333333333,0.02154000848531723,0.14742834866046906,0.012644867412745953,321,586
C1_linear,222,3.7,0.02161184884607792,0.14762768149375916,0.012768459506332874,321,586
C1_linear,223,3.716666666666667,0.021720299497246742,0.14790891110897064,0.012985416688024998,321,586
C1_linear,224,3.7333333333333334,0.02198059856891632,0.1482483148574829,0.013147455640137196,321,586
C1_linear,225,3.75,0.022192245349287987,0.14857512712478638,0.013340565375983715,321,586
C1_linear,226,3.7666666666666666,0.02231658436357975,0.14904609322547913,0.013560015708208084,321,586
C1_linear,227,3.783333333333333,0.02226204425096512,0.14949776232242584,0.013751081191003323,321,586
C1_linear,228,3.8,0.022232359275221825,0.14995849132537842,0.013906030915677547,321,586
C1_linear,229,3.816666666666667,0.022230857983231544,0.15043029189109802,0.014165297150611877,321,586
C1_linear,230,3.8333333333333335,0.022288227453827858,0.15092287957668304,0.014436517842113972,321,586
C1_linear,231,3.85,0.02253156527876854,0.15152311325073242,0.014728614129126072,321,586
C1_linear,232,3.8666666666666667,0.022711357101798058,0.15226854383945465,0.01509793195873499,321,586
C1_linear,233,3.8833333333333333,0.022861292585730553,0.15322351455688477,0.015434352681040764,321,586
C1_linear,234,3.9,0.02296619489789009,0.15409384667873383,0.0158365610986948,321,586
C1_linear,235,3.9166666666666665,0.0229070745408535,0.15484178066253662,0.016220422461628914,321,586
C1_linear,236,3.933333333333333,0.02314865216612816,0.15585370361804962,0.01667492464184761,321,586
C1_linear,237,3.95,0.023393655195832253,0.15715636312961578,0.01742512173950672,321,586
C1_linear,238,3.966666666666667,0.02335187792778015,0.15867352485656738,0.017984814941883087,321,586
C1_linear,239,3.9833333333333334,0.023458700627088547,0.16008833050727844,0.018566781654953957,321,586
C1_linear,240,4.0,0.023486638441681862,0.16030772030353546,0.018343791365623474,321,586
C1_linear,241,4.016666666666667,0.023343289270997047,0.1587669849395752,0.018744586035609245,321,586
C1_linear,242,4.033333333333333,0.02328149601817131,0.15744177997112274,0.01797504536807537,321,586
C1_linear,243,4.05,0.022977953776717186,0.1562933325767517,0.017618810757994652,321,586
C1_linear,244,4.066666666666666,0.022887807339429855,0.1552887260913849,0.017050357535481453,321,586
C1_linear,245,4.083333333333333,0.02280600182712078,0.1544954925775528,0.016599928960204124,321,586
C1_linear,246,4.1,0.022847363725304604,0.15363997220993042,0.016295483335852623,321,586
C1_linear,247,4.116666666666666,0.02245817892253399,0.1528807133436203,0.015780797228217125,321,586
C1_linear,248,4.133333333333334,0.022409647703170776,0.15224088728427887,0.015474885702133179,321,586
C1_linear,249,4.15,0.02244383655488491,0.15149621665477753,0.015283691696822643,321,586
C1_linear,250,4.166666666666667,0.02119130827486515,0.150798499584198,0.014695769175887108,321,586
C1_linear,251,4.183333333333334,0.02125285007059574,0.15023435652256012,0.014285892248153687,321,586
C1_linear,252,4.2,0.021307475864887238,0.14983633160591125,0.014021804556250572,321,586
C1_linear,253,4.216666666666667,0.02130088396370411,0.14946961402893066,0.013823195360600948,321,586
C1_linear,254,4.233333333333333,0.02130013518035412,0.14906567335128784,0.013656518422067165,321,586
C1_linear,255,4.25,0.02107381448149681,0.1486658751964569,0.013389461673796177,321,586
C1_linear,256,4.266666666666667,0.021193020045757294,0.1483457386493683,0.013128587044775486,321,586
C1_linear,257,4.283333333333333,0.020986085757613182,0.1478755623102188,0.012964986264705658,321,586
C1_linear,258,4.3,0.02083590254187584,0.1474715769290924,0.012678620405495167,321,586
C1_linear,259,4.316666666666666,0.02078261226415634,0.14710968732833862,0.012398408725857735,321,586
C1_linear,260,4.333333333333333,0.020717859268188477,0.14690713584423065,0.012226196005940437,321,586
C1_linear,261,4.35,0.02068224921822548,0.14658725261688232,0.012113770470023155,321,586
C1_linear,262,4.366666666666666,0.020659901201725006,0.14633291959762573,0.011943560093641281,321,586
C1_linear,263,4.383333333333334,0.020786240696907043,0.1460965871810913,0.011794940568506718,321,586
C1_linear,264,4.4,0.020898941904306412,0.145852193236351,0.011650855652987957,321,586
C1_linear,265,4.416666666666667,0.020909825339913368,0.14572401344776154,0.011527080088853836,321,586
C1_linear,266,4.433333333333334,0.02085115760564804,0.14560821652412415,0.01148000918328762,321,586
C1_linear,267,4.45,0.020613912492990494,0.14538492262363434,0.011316237971186638,321,586
C1_linear,268,4.466666666666667,0.02067061886191368,0.14528360962867737,0.011276563629508018,321,586
C1_linear,269,4.483333333333333,0.020441962406039238,0.14523382484912872,0.011147752404212952,321,586
C1_linear,270,4.5,0.020404910668730736,0.14524918794631958,0.0,322,586
C1_linear,271,4.516666666666667,0.020493578165769577,0.14525535702705383,0.0,321,586
C1_linear,272,4.533333333333333,0.02045621909201145,0.14530020952224731,0.010938460938632488,321,586
C1_linear,273,4.55,0.020692050457000732,0.14529922604560852,0.010978352278470993,321,586
C1_linear,274,4.566666666666666,0.020862914621829987,0.14538605511188507,0.01105044037103653,321,586
C1_linear,275,4.583333333333333,0.020871339365839958,0.14557266235351562,0.011053673923015594,321,586
C1_linear,276,4.6,0.021053966134786606,0.14564986526966095,0.011055662296712399,321,586
C1_linear,277,4.616666666666666,0.020976662635803223,0.1457986831665039,0.011167029850184917,321,586
C1_linear,278,4.633333333333334,0.020923040807247162,0.14600953459739685,0.011162281967699528,321,586
C1_linear,279,4.65,0.020828308537602425,0.14611303806304932,0.011255819350481033,321,586
C1_linear,280,4.666666666666667,0.020705891773104668,0.1463128924369812,0.011281543411314487,321,586
C1_linear,281,4.683333333333334,0.02073274739086628,0.14645205438137054,0.011388060636818409,321,586
C1_linear,282,4.7,0.02082572691142559,0.1465904861688614,0.011470694094896317,321,586
C1_linear,283,4.716666666666667,0.021067557856440544,0.146916463971138,0.011674541980028152,321,586
C1_linear,284,4.733333333333333,0.021345999091863632,0.14727255702018738,0.011827734299004078,321,586
C1_linear,285,4.75,0.021680479869246483,0.1476237028837204,0.01202931348234415,321,586
C1_linear,286,4.766666666666667,0.0214524045586586,0.14813575148582458,0.012237286195158958,321,586
C1_linear,287,4.783333333333333,0.021399373188614845,0.14857012033462524,0.012397730723023415,321,586
C1_linear,288,4.8,0.021365594118833542,0.14902789890766144,0.012523345649242401,321,586
C1_linear,289,4.816666666666666,0.021419381722807884,0.1494627147912979,0.012773658148944378,321,586
C1_linear,290,4.833333333333333,0.02147291973233223,0.14994262158870697,0.013006211258471012,321,586
C1_linear,291,4.85,0.021727094426751137,0.15060293674468994,0.013325180858373642,321,586
C1_linear,292,4.866666666666666,0.0219984482973814,0.1512850821018219,0.013696066103875637,321,586
C1_linear,293,4.883333333333334,0.0221074391156435,0.15224400162696838,0.014004133641719818,321,586
C1_linear,294,4.9,0.0221987534314394,0.1530572474002838,0.014432396739721298,321,586
C1_linear,295,4.916666666666667,0.022171398624777794,0.15374159812927246,0.014785287901759148,321,586
C1_linear,296,4.933333333333334,0.022278890013694763,0.15473593771457672,0.015283068642020226,321,586
C1_linear,297,4.95,0.0224143173545599,0.15588942170143127,0.015866393223404884,321,586
C1_linear,298,4.966666666666667,0.022349437698721886,0.15726682543754578,0.01645033061504364,321,586
C1_linear,299,4.983333333333333,0.022411981597542763,0.15855659544467926,0.016933590173721313,321,586
C1_linear,300,5.0,0.022454842925071716,0.15876808762550354,0.016835788264870644,321,586
C1_linear,301,5.016666666666667,0.022323003038764,0.15735095739364624,0.017096100375056267,321,586
C1_linear,302,5.033333333333333,0.022221684455871582,0.15605616569519043,0.016532907262444496,321,586
