Mode,BackFrameNum,BackWeight,MidFrameNum,MidWeight,FrontFrameNum,FrontWeight,TimeMs,Knob,ResponsePattern,StepNumber,Amplitude,Velocity,FunctionRatio,CameraSpeed
GaussOnly,cam1,0.011044,cam2,0.339614,cam3,0.649342,733.333,0.000,Velocity,1,0,1.000000,0.339614,1.000
GaussOnly,cam1,0.010235,cam2,0.329637,cam3,0.660129,750.000,0.000,Velocity,1,0,1.000000,0.329637,1.000
GaussOnly,cam1,0.009479,cam2,0.319782,cam3,0.670739,766.667,0.000,Velocity,1,0,1.000000,0.319782,1.000
GaussOnly,cam1,0.008775,cam2,0.310060,cam3,0.681164,783.333,0.000,Velocity,1,0,1.000000,0.310060,1.000
GaussOnly,cam1,0.008120,cam2,0.300481,cam3,0.691400,800.000,0.000,Velocity,1,0,1.000000,0.300481,1.000
GaussOnly,cam1,0.007509,cam2,0.291053,cam3,0.701439,816.667,0.000,Velocity,1,0,1.000000,0.291053,1.000
GaussOnly,cam1,0.006941,cam2,0.281783,cam3,0.711277,833.333,0.000,Velocity,1,0,1.000000,0.281783,1.000
GaussOnly,cam1,0.006413,cam2,0.272678,cam3,0.720909,850.000,0.000,Velocity,1,0,1.000000,0.272678,1.000
GaussOnly,cam1,0.005922,cam2,0.263745,cam3,0.730333,866.667,0.000,Velocity,1,0,1.000000,0.263745,1.000
GaussOnly,cam1,0.005466,cam2,0.254989,cam3,0.739545,883.333,0.000,Velocity,1,0,1.000000,0.254989,1.000
GaussOnly,cam1,0.005044,cam2,0.246415,cam3,0.748542,900.000,0.000,Velocity,1,0,1.000000,0.246415,1.000
GaussOnly,cam1,0.004652,cam2,0.238026,cam3,0.757322,916.667,0.000,Velocity,1,0,1.000000,0.238026,1.000
GaussOnly,cam1,0.004288,cam2,0.229827,cam3,0.765885,933.333,0.000,Velocity,1,0,1.000000,0.229827,1.000
GaussOnly,cam1,0.003951,cam2,0.221820,cam3,0.774228,950.000,0.000,Velocity,1,0,1.000000,0.221820,1.000
GaussOnly,cam1,0.003640,cam2,0.214007,cam3,0.782353,966.667,0.000,Velocity,1,0,1.000000,0.214007,1.000
GaussOnly,cam1,0.003351,cam2,0.206390,cam3,0.790259,983.333,0.000,Velocity,1,0,1.000000,0.206390,1.000
GaussOnly,cam1,0.166379,cam2,0.667243,cam3,0.166379,1000.000,0.000,Velocity,1,0,1.000000,0.667243,1.000
GaussOnly,cam1,0.158795,cam2,0.667005,cam3,0.174200,1016.667,0.000,Velocity,1,0,1.000000,0.667005,1.000
GaussOnly,cam1,0.151449,cam2,0.666292,cam3,0.182260,1033.333,0.000,Velocity,1,0,1.000000,0.666292,1.000
GaussOnly,cam1,0.144339,cam2,0.665105,cam3,0.190556,1050.000,0.000,Velocity,1,0,1.000000,0.665105,1.000
GaussOnly,cam1,0.137466,cam2,0.663447,cam3,0.199088,1066.667,0.000,Velocity,1,0,1.000000,0.663447,1.000
GaussOnly,cam1,0.130826,cam2,0.661321,cam3,0.207853,1083.333,0.000,Velocity,1,0,1.000000,0.661321,1.000
GaussOnly,cam1,0.124418,cam2,0.658732,cam3,0.216850,1100.000,0.000,Velocity,1,0,1.000000,0.658732,1.000
GaussOnly,cam1,0.118240,cam2,0.655685,cam3,0.226075,1116.667,0.000,Velocity,1,0,1.000000,0.655685,1.000
GaussOnly,cam1,0.112289,cam2,0.652187,cam3,0.235524,1133.333,0.000,Velocity,1,0,1.000000,0.652187,1.000
GaussOnly,cam1,0.106561,cam2,0.648246,cam3,0.245194,1150.000,0.000,Velocity,1,0,1.000000,0.648246,1.000
GaussOnly,cam1,0.101053,cam2,0.643869,cam3,0.255078,1166.667,0.000,Velocity,1,0,1.000000,0.643869,1.000
GaussOnly,cam1,0.095761,cam2,0.639067,cam3,0.265172,1183.333,0.000,Velocity,1,0,1.000000,0.639067,1.000
GaussOnly,cam1,0.090683,cam2,0.633848,cam3,0.275469,1200.000,0.000,Velocity,1,0,1.000000,0.633848,1.000
GaussOnly,cam1,0.085812,cam2,0.628225,cam3,0.285963,1216.667,0.000,Velocity,1,0,1.000000,0.628225,1.000
GaussOnly,cam1,0.081145,cam2,0.622210,cam3,0.296645,1233.333,0.000,Velocity,1,0,1.000000,0.622210,1.000
GaussOnly,cam1,0.076678,cam2,0.615814,cam3,0.307508,1250.000,0.000,Velocity,1,0,1.000000,0.615814,1.000
GaussOnly,cam1,0.072405,cam2,0.609052,cam3,0.318543,1266.667,0.000,Velocity,1,0,1.000000,0.609052,1.000
GaussOnly,cam1,0.068322,cam2,0.601938,cam3,0.329740,1283.333,0.000,Velocity,1,0,1.000000,0.601938,1.000
GaussOnly,cam1,0.064423,cam2,0.594487,cam3,0.341089,1300.000,0.000,Velocity,1,0,1.000000,0.594487,1.000
GaussOnly,cam1,0.060705,cam2,0.586715,cam3,0.352581,1316.667,0.000,Velocity,1,0,1.000000,0.586715,1.000
GaussOnly,cam1,0.057160,cam2,0.578637,cam3,0.364203,1333.333,0.000,Velocity,1,0,1.000000,0.578637,1.000
GaussOnly,cam1,0.053785,cam2,0.570270,cam3,0.375945,1350.000,0.000,Velocity,1,0,1.000000,0.570270,1.000
GaussOnly,cam1,0.050574,cam2,0.561631,cam3,0.387795,1366.667,0.000,Velocity,1,0,1.000000,0.561631,1.000
GaussOnly,cam1,0.047522,cam2,0.552739,cam3,0.399739,1383.333,0.000,Velocity,1,0,1.000000,0.552739,1.000
GaussOnly,cam1,0.044622,cam2,0.543611,cam3,0.411767,1400.000,0.000,Velocity,1,0,1.000000,0.543611,1.000
GaussOnly,cam1,0.041871,cam2,0.534265,cam3,0.423864,1416.667,0.000,Velocity,1,0,1.000000,0.534265,1.000
GaussOnly,cam1,0.039263,cam2,0.524721,cam3,0.436017,1433.333,0.000,Velocity,1,0,1.000000,0.524721,1.000
GaussOnly,cam1,0.036792,cam2,0.514995,cam3,0.448213,1450.000,0.000,Velocity,1,0,1.000000,0.514995,1.000
GaussOnly,cam1,0.034453,cam2,0.505108,cam3,0.460439,1466.667,0.000,Velocity,1,0,1.000000,0.505108,1.000
GaussOnly,cam1,0.032241,cam2,0.495079,cam3,0.472681,1483.333,0.000,Velocity,1,0,1.000000,0.495079,1.000
GaussOnly,cam1,0.030151,cam2,0.484924,cam3,0.484925,1500.000,0.000,Velocity,1,0,1.000000,0.484924,1.000
GaussOnly,cam1,0.028178,cam2,0.474665,cam3,0.497157,1516.667,0.000,Velocity,1,0,1.000000,0.474665,1.000
GaussOnly,cam1,0.026317,cam2,0.464319,cam3,0.509365,1533.333,0.000,Velocity,1,0,1.000000,0.464319,1.000
GaussOnly,cam1,0.024562,cam2,0.453904,cam3,0.521534,1550.000,0.000,Velocity,1,0,1.000000,0.453904,1.000
GaussOnly,cam1,0.022910,cam2,0.443438,cam3,0.533652,1566.667,0.000,Velocity,1,0,1.000000,0.443438,1.000
GaussOnly,cam1,0.021356,cam2,0.432939,cam3,0.545705,1583.333,0.000,Velocity,1,0,1.000000,0.432939,1.000
GaussOnly,cam1,0.019895,cam2,0.422424,cam3,0.557681,1600.000,0.000,Velocity,1,0,1.000000,0.422424,1.000
GaussOnly,cam1,0.018522,cam2,0.411910,cam3,0.569568,1616.667,0.000,Velocity,1,0,1.000000,0.411910,1.000
GaussOnly,cam1,0.017233,cam2,0.401413,cam3,0.581354,1633.333,0.000,Velocity,1,0,1.000000,0.401413,1.000
GaussOnly,cam1,0.016025,cam2,0.390948,cam3,0.593028,1650.000,0.000,Velocity,1,0,1.000000,0.390948,1.000
GaussOnly,cam1,0.014892,cam2,0.380531,cam3,0.604577,1666.667,0.000,Velocity,1,0,1.000000,0.380531,1.000
GaussOnly,cam1,0.013831,cam2,0.370175,cam3,0.615993,1683.333,0.000,Velocity,1,0,1.000000,0.370175,1.000
GaussOnly,cam1,0.012839,cam2,0.359896,cam3,0.627266,1700.000,0.000,Velocity,1,0,1.000000,0.359896,1.000
GaussOnly,cam1,0.011911,cam2,0.349705,cam3,0.638384,1716.667,0.000,Velocity,1,0,1.000000,0.349705,1.000
GaussOnly,cam1,0.011044,cam2,0.339614,cam3,0.649342,1733.333,0.000,Velocity,1,0,1.000000,0.339614,1.000
GaussOnly,cam1,0.010235,cam2,0.329637,cam3,0.660129,1750.000,0.000,Velocity,1,0,1.000000,0.329637,1.000
GaussOnly,cam1,0.009479,cam2,0.319782,cam3,0.670739,1766.667,0.000,Velocity,1,0,1.000000,0.319782,1.000
GaussOnly,cam1,0.008775,cam2,0.310060,cam3,0.681164,1783.333,0.000,Velocity,1,0,1.000000,0.310060,1.000
GaussOnly,cam1,0.008120,cam2,0.300481,cam3,0.691400,1800.000,0.000,Velocity,1,0,1.000000,0.300481,1.000
GaussOnly,cam1,0.007509,cam2,0.291053,cam3,0.701439,1816.667,0.000,Velocity,1,0,1.000000,0.291053,1.000
GaussOnly,cam1,0.006941,cam2,0.281783,cam3,0.711277,1833.333,0.000,Velocity,1,0,1.000000,0.281783,1.000
GaussOnly,cam1,0.006413,cam2,0.272678,cam3,0.720909,1850.000,0.000,Velocity,1,0,1.000000,0.272678,1.000
GaussOnly,cam1,0.005922,cam2,0.263745,cam3,0.730333,1866.667,0.000,Velocity,1,0,1.000000,0.263745,1.000
GaussOnly,cam1,0.005466,cam2,0.254989,cam3,0.739545,1883.333,0.000,Velocity,1,0,1.000000,0.254989,1.000
GaussOnly,cam1,0.005044,cam2,0.246415,cam3,0.748542,1900.000,0.000,Velocity,1,0,1.000000,0.246415,1.000
GaussOnly,cam1,0.004652,cam2,0.238026,cam3,0.757322,1916.667,0.000,Velocity,1,0,1.000000,0.238026,1.000
GaussOnly,cam1,0.004288,cam2,0.229827,cam3,0.765885,1933.333,0.000,Velocity,1,0,1.000000,0.229827,1.000
GaussOnly,cam1,0.003951,cam2,0.221820,cam3,0.774228,1950.000,0.000,Velocity,1,0,1.000000,0.221820,1.000
GaussOnly,cam1,0.003640,cam2,0.214007,cam3,0.782353,1966.667,0.000,Velocity,1,0,1.000000,0.214007,1.000
GaussOnly,cam1,0.003351,cam2,0.206390,cam3,0.790259,1983.333,0.000,Velocity,1,0,1.000000,0.206390,1.000
GaussOnly,cam1,0.166378,cam2,0.667243,cam3,0.166379,2000.000,0.000,Velocity,1,0,1.000000,0.667243,1.000
GaussOnly,cam1,0.158795,cam2,0.667005,cam3,0.174200,2016.667,0.000,Velocity,1,0,1.000000,0.667005,1.000
GaussOnly,cam1,0.151449,cam2,0.666292,cam3,0.182260,2033.333,0.000,Velocity,1,0,1.000000,0.666292,1.000
GaussOnly,cam1,0.144339,cam2,0.665105,cam3,0.190556,2050.000,0.000,Velocity,1,0,1.000000,0.665105,1.000
GaussOnly,cam1,0.137466,cam2,0.663447,cam3,0.199088,2066.667,0.000,Velocity,1,0,1.000000,0.663447,1.000
GaussOnly,cam1,0.130826,cam2,0.661321,cam3,0.207853,2083.333,0.000,Velocity,1,0,1.000000,0.661321,1.000
GaussOnly,cam1,0.124418,cam2,0.658732,cam3,0.216850,2100.000,0.000,Velocity,1,0,1.000000,0.658732,1.000
GaussOnly,cam1,0.118240,cam2,0.655685,cam3,0.226075,2116.667,0.000,Velocity,1,0,1.000000,0.655685,1.000
GaussOnly,cam1,0.112289,cam2,0.652187,cam3,0.235524,2133.333,0.000,Velocity,1,0,1.000000,0.652187,1.000
GaussOnly,cam1,0.106561,cam2,0.648246,cam3,0.245194,2150.000,0.000,Velocity,1,0,1.000000,0.648246,1.000
GaussOnly,cam1,0.101053,cam2,0.643869,cam3,0.255078,2166.667,0.000,Velocity,1,0,1.000000,0.643869,1.000
GaussOnly,cam1,0.095761,cam2,0.639067,cam3,0.265172,2183.333,0.000,Velocity,1,0,1.000000,0.639067,1.000
GaussOnly,cam1,0.090683,cam2,0.633848,cam3,0.275469,2200.000,0.000,Velocity,1,0,1.000000,0.633848,1.000
GaussOnly,cam1,0.085812,cam2,0.628225,cam3,0.285963,2216.667,0.000,Velocity,1,0,1.000000,0.628225,1.000
GaussOnly,cam1,0.081145,cam2,0.622210,cam3,0.296645,2233.333,0.000,Velocity,1,0,1.000000,0.622210,1.000
GaussOnly,cam1,0.076678,cam2,0.615814,cam3,0.307508,2250.000,0.000,Velocity,1,0,1.000000,0.615814,1.000
GaussOnly,cam1,0.072405,cam2,0.609052,cam3,0.318543,2266.667,0.000,Velocity,1,0,1.000000,0.609052,1.000
GaussOnly,cam1,0.068322,cam2,0.601938,cam3,0.329740,2283.333,0.000,Velocity,1,0,1.000000,0.601938,1.000
GaussOnly,cam1,0.064423,cam2,0.594487,cam3,0.341089,2300.000,0.000,Velocity,1,0,1.000000,0.594487,1.000
GaussOnly,cam1,0.060705,cam2,0.586715,cam3,0.352581,2316.667,0.000,Velocity,1,0,1.000000,0.586715,1.000
GaussOnly,cam1,0.057160,cam2,0.578637,cam3,0.364203,2333.333,0.000,Velocity,1,0,1.000000,0.578637,1.000
GaussOnly,cam1,0.053785,cam2,0.570270,cam3,0.375945,2350.000,0.000,Velocity,1,0,1.000000,0.570270,1.000
GaussOnly,cam1,0.050574,cam2,0.561631,cam3,0.387795,2366.667,0.000,Velocity,1,0,1.000000,0.561631,1.000
GaussOnly,cam1,0.047522,cam2,0.552739,cam3,0.399739,2383.333,0.000,Velocity,1,0,1.000000,0.552739,1.000
GaussOnly,cam1,0.044622,cam2,0.543611,cam3,0.411767,2400.000,0.000,Velocity,1,0,1.000000,0.543611,1.000
GaussOnly,cam1,0.041871,cam2,0.534265,cam3,0.423864,2416.667,0.000,Velocity,1,0,1.000000,0.534265,1.000
GaussOnly,cam1,0.039263,cam2,0.524721,cam3,0.436017,2433.333,0.000,Velocity,1,0,1.000000,0.524721,1.000
GaussOnly,cam1,0.036792,cam2,0.514995,cam3,0.448213,2450.000,0.000,Velocity,1,0,1.000000,0.514995,1.000
GaussOnly,cam1,0.034453,cam2,0.505108,cam3,0.460439,2466.667,0.000,Velocity,1,0,1.000000,0.505108,1.000
GaussOnly,cam1,0.032241,cam2,0.495078,cam3,0.472681,2483.333,0.000,Velocity,1,0,1.000000,0.495078,1.000
GaussOnly,cam1,0.030151,cam2,0.484924,cam3,0.484925,2500.000,0.000,Velocity,1,0,1.000000,0.484924,1.000
GaussOnly,cam1,0.028178,cam2,0.474665,cam3,0.497157,2516.667,0.000,Velocity,1,0,1.000000,0.474665,1.000
GaussOnly,cam1,0.026317,cam2,0.464319,cam3,0.509365,2533.333,0.000,Velocity,1,0,1.000000,0.464319,1.000
GaussOnly,cam1,0.024562,cam2,0.453904,cam3,0.521534,2550.000,0.000,Velocity,1,0,1.000000,0.453904,1.000
GaussOnly,cam1,0.022910,cam2,0.443438,cam3,0.533652,2566.667,0.000,Velocity,1,0,1.000000,0.443438,1.000
GaussOnly,cam1,0.021356,cam2,0.432939,cam3,0.545705,2583.333,0.000,Velocity,1,0,1.000000,0.432939,1.000
GaussOnly,cam1,0.019895,cam2,0.422424,cam3,0.557681,2600.000,0.000,Velocity,1,0,1.000000,0.422424,1.000
GaussOnly,cam1,0.018522,cam2,0.411910,cam3,0.569568,2616.667,0.000,Velocity,1,0,1.000000,0.411910,1.000
GaussOnly,cam1,0.017233,cam2,0.401413,cam3,0.581354,2633.333,0.000,Velocity,1,0,1.000000,0.401413,1.000
GaussOnly,cam1,0.016025,cam2,0.390948,cam3,0.593028,2650.000,0.000,Velocity,1,0,1.000000,0.390948,1.000
GaussOnly,cam1,0.014892,cam2,0.380531,cam3,0.604577,2666.667,0.000,Velocity,1,0,1.000000,0.380531,1.000
GaussOnly,cam1,0.013831,cam2,0.370175,cam3,0.615993,2683.333,0.000,Velocity,1,0,1.000000,0.370175,1.000
GaussOnly,cam1,0.012839,cam2,0.359896,cam3,0.627266,2700.000,0.000,Velocity,1,0,1.000000,0.359896,1.000
GaussOnly,cam1,0.011911,cam2,0.349705,cam3,0.638384,2716.667,0.000,Velocity,1,0,1.000000,0.349705,1.000
GaussOnly,cam1,0.011044,cam2,0.339614,cam3,0.649342,2733.333,0.000,Velocity,1,0,1.000000,0.339614,1.000
GaussOnly,cam1,0.010235,cam2,0.329636,cam3,0.660129,2750.000,0.000,Velocity,1,0,1.000000,0.329636,1.000
GaussOnly,cam1,0.009479,cam2,0.319782,cam3,0.670739,2766.667,0.000,Velocity,1,0,1.000000,0.319782,1.000
GaussOnly,cam1,0.008775,cam2,0.310060,cam3,0.681164,2783.333,0.000,Velocity,1,0,1.000000,0.310060,1.000
GaussOnly,cam1,0.008120,cam2,0.300481,cam3,0.691400,2800.000,0.000,Velocity,1,0,1.000000,0.300481,1.000
GaussOnly,cam1,0.007509,cam2,0.291052,cam3,0.701439,2816.667,0.000,Velocity,1,0,1.000000,0.291052,1.000
GaussOnly,cam1,0.006941,cam2,0.281782,cam3,0.711277,2833.333,0.000,Velocity,1,0,1.000000,0.281782,1.000
GaussOnly,cam1,0.006413,cam2,0.272678,cam3,0.720909,2850.000,0.000,Velocity,1,0,1.000000,0.272678,1.000
GaussOnly,cam1,0.005922,cam2,0.263745,cam3,0.730333,2866.667,0.000,Velocity,1,0,1.000000,0.263745,1.000
GaussOnly,cam1,0.005466,cam2,0.254989,cam3,0.739545,2883.333,0.000,Velocity,1,0,1.000000,0.254989,1.000
GaussOnly,cam1,0.005044,cam2,0.246415,cam3,0.748542,2900.000,0.000,Velocity,1,0,1.000000,0.246415,1.000
GaussOnly,cam1,0.004652,cam2,0.238026,cam3,0.757322,2916.667,0.000,Velocity,1,0,1.000000,0.238026,1.000
GaussOnly,cam1,0.004288,cam2,0.229827,cam3,0.765885,2933.333,0.000,Velocity,1,0,1.000000,0.229827,1.000
GaussOnly,cam1,0.003951,cam2,0.221820,cam3,0.774229,2950.000,0.000,Velocity,1,0,1.000000,0.221820,1.000
GaussOnly,cam1,0.003640,cam2,0.214007,cam3,0.782353,2966.667,0.000,Velocity,1,0,1.000000,0.214007,1.000
GaussOnly,cam1,0.003351,cam2,0.206390,cam3,0.790259,2983.333,0.000,Velocity,1,0,1.000000,0.206390,1.000
GaussOnly,cam1,0.166378,cam2,0.667243,cam3,0.166379,3000.000,0.000,Velocity,1,0,1.000000,0.667243,1.000
GaussOnly,cam1,0.158795,cam2,0.667005,cam3,0.174200,3016.667,0.000,Velocity,1,0,1.000000,0.667005,1.000
GaussOnly,cam1,0.151449,cam2,0.666292,cam3,0.182260,3033.333,0.000,Velocity,1,0,1.000000,0.666292,1.000
GaussOnly,cam1,0.144339,cam2,0.665105,cam3,0.190556,3050.000,0.000,Velocity,1,0,1.000000,0.665105,1.000
GaussOnly,cam1,0.137466,cam2,0.663447,cam3,0.199088,3066.667,0.000,Velocity,1,0,1.000000,0.663447,1.000
GaussOnly,cam1,0.130826,cam2,0.661321,cam3,0.207853,3083.333,0.000,Velocity,1,0,1.000000,0.661321,1.000
GaussOnly,cam1,0.124418,cam2,0.658732,cam3,0.216850,3100.000,0.000,Velocity,1,0,1.000000,0.658732,1.000
GaussOnly,cam1,0.118240,cam2,0.655685,cam3,0.226075,3116.667,0.000,Velocity,1,0,1.000000,0.655685,1.000
GaussOnly,cam1,0.112289,cam2,0.652187,cam3,0.235524,3133.333,0.000,Velocity,1,0,1.000000,0.652187,1.000
GaussOnly,cam1,0.106561,cam2,0.648246,cam3,0.245194,3150.000,0.000,Velocity,1,0,1.000000,0.648246,1.000
GaussOnly,cam1,0.101053,cam2,0.643869,cam3,0.255078,3166.667,0.000,Velocity,1,0,1.000000,0.643869,1.000
GaussOnly,cam1,0.095761,cam2,0.639067,cam3,0.265172,3183.333,0.000,Velocity,1,0,1.000000,0.639067,1.000
GaussOnly,cam1,0.090682,cam2,0.633848,cam3,0.275470,3200.000,0.000,Velocity,1,0,1.000000,0.633848,1.000
GaussOnly,cam1,0.085812,cam2,0.628225,cam3,0.285963,3216.667,0.000,Velocity,1,0,1.000000,0.628225,1.000
GaussOnly,cam1,0.081145,cam2,0.622210,cam3,0.296645,3233.333,0.000,Velocity,1,0,1.000000,0.622210,1.000
GaussOnly,cam1,0.076678,cam2,0.615814,cam3,0.307508,3250.000,0.000,Velocity,1,0,1.000000,0.615814,1.000
GaussOnly,cam1,0.072405,cam2,0.609052,cam3,0.318543,3266.667,0.000,Velocity,1,0,1.000000,0.609052,1.000
GaussOnly,cam1,0.068322,cam2,0.601938,cam3,0.329740,3283.333,0.000,Velocity,1,0,1.000000,0.601938,1.000
GaussOnly,cam1,0.064423,cam2,0.594487,cam3,0.341089,3300.000,0.000,Velocity,1,0,1.000000,0.594487,1.000
GaussOnly,cam1,0.060705,cam2,0.586715,cam3,0.352581,3316.667,0.000,Velocity,1,0,1.000000,0.586715,1.000
GaussOnly,cam1,0.057160,cam2,0.578637,cam3,0.364203,3333.333,0.000,Velocity,1,0,1.000000,0.578637,1.000
GaussOnly,cam1,0.053785,cam2,0.570270,cam3,0.375945,3350.000,0.000,Velocity,1,0,1.000000,0.570270,1.000
GaussOnly,cam1,0.050574,cam2,0.561631,cam3,0.387795,3366.667,0.000,Velocity,1,0,1.000000,0.561631,1.000
GaussOnly,cam1,0.047522,cam2,0.552739,cam3,0.399739,3383.333,0.000,Velocity,1,0,1.000000,0.552739,1.000
GaussOnly,cam1,0.044622,cam2,0.543611,cam3,0.411767,3400.000,0.000,Velocity,1,0,1.000000,0.543611,1.000
GaussOnly,cam1,0.041871,cam2,0.534265,cam3,0.423864,3416.667,0.000,Velocity,1,0,1.000000,0.534265,1.000
GaussOnly,cam1,0.039263,cam2,0.524721,cam3,0.436017,3433.333,0.000,Velocity,1,0,1.000000,0.524721,1.000
GaussOnly,cam1,0.036792,cam2,0.514995,cam3,0.448213,3450.000,0.000,Velocity,1,0,1.000000,0.514995,1.000
GaussOnly,cam1,0.034453,cam2,0.505108,cam3,0.460439,3466.667,0.000,Velocity,1,0,1.000000,0.505108,1.000
GaussOnly,cam1,0.032241,cam2,0.495078,cam3,0.472681,3483.333,0.000,Velocity,1,0,1.000000,0.495078,1.000
