video,frame_idx,time_sec,time_orig_sec,t_idx,video_W,video_H,FULL_mean,FULL_std,FULL_RMS_contrast,FULL_michelson,FULL_lap_var,ROI_mean,ROI_std,ROI_RMS_contrast,ROI_michelson,ROI_lap_var,k,u,roi_x0,roi_y0,roi_x1,roi_y1,scale_x,scale_y
linear,70,0.16666666666666674,1.1666666666666667,1.1666666666666667,3440,720,0.5333217978477478,0.13204017281532288,0.24758067431777994,0.6693548265140081,691.3341674804688,0.4620380103588104,0.15720899403095245,0.3402512068354608,0.6419213629874831,838.9285888671875,1,0.16666666666666674,1472,155,1762,720,1.0,1.0140845070422535
linear,71,0.18333333333333335,1.1833333333333333,1.1833333333333333,3440,720,0.5332728624343872,0.13188423216342926,0.2473109715132866,0.6693548265140081,669.2630004882812,0.4620806872844696,0.1564381718635559,0.33855162698399466,0.6419213629874831,807.3450317382812,1,0.18333333333333335,1471,155,1761,720,1.0,1.0140845070422535
linear,72,0.19999999999999996,1.2,1.2,3440,720,0.533354640007019,0.13162022829055786,0.24677806463077748,0.6546184630242073,649.8319091796875,0.4623959958553314,0.15550121665000916,0.33629446336234226,0.6293103355103105,784.120849609375,1,0.19999999999999996,1470,155,1760,720,1.0,1.0140845070422535
linear,73,0.21666666666666656,1.2166666666666666,1.2166666666666666,3440,720,0.5332930684089661,0.13148897886276245,0.24656044525282134,0.6546184630242073,629.8767700195312,0.46243777871131897,0.15476596355438232,0.3346741277041189,0.6260869474254467,763.2918090820312,1,0.21666666666666656,1469,155,1759,720,1.0,1.0140845070422535
linear,74,0.2333333333333334,1.2333333333333334,1.2333333333333334,3440,720,0.5330570340156555,0.13105511665344238,0.2458557074233004,0.6518218730579561,598.1696166992188,0.46253687143325806,0.15372894704341888,0.3323604088976876,0.6260869474254467,729.8583374023438,1,0.2333333333333334,1468,155,1758,720,1.0,1.0140845070422535
linear,75,0.25,1.25,1.25,3440,720,0.5335209965705872,0.13091838359832764,0.24538562115830495,0.6518218730579561,580.484130859375,0.4635368585586548,0.15281927585601807,0.3296809514444927,0.6260869474254467,703.2301635742188,1,0.25,1467,155,1757,720,1.0,1.0140845070422535
linear,76,0.2666666666666666,1.2666666666666666,1.2666666666666666,3440,720,0.5333132147789001,0.13097429275512695,0.24558605837953107,0.6504065150297845,576.91455078125,0.4631023108959198,0.1525239795446396,0.3293526563407543,0.6260869474254467,693.8103637695312,1,0.2666666666666666,1466,155,1756,720,1.0,1.0140845070422535
linear,77,0.28333333333333344,1.2833333333333334,1.2833333333333334,3440,720,0.5329408645629883,0.13038446009159088,0.24465089152432937,0.6504065150297845,549.2869873046875,0.4631442725658417,0.1514977365732193,0.3271069994298851,0.6260869474254467,668.2020263671875,1,0.28333333333333344,1465,155,1755,720,1.0,1.0140845070422535
linear,78,0.30000000000000004,1.3,1.3,3440,720,0.5333132743835449,0.1307092159986496,0.24508899332919476,0.6504065150297845,548.3548583984375,0.4633837044239044,0.15143395960330963,0.3268003490186915,0.6277055940017354,663.5576171875,1,0.30000000000000004,1464,155,1754,720,1.0,1.0140845070422535
linear,79,0.31666666666666665,1.3166666666666667,1.3166666666666667,3440,720,0.5332724452018738,0.1306263953447342,0.24495245173554803,0.6489795595074104,535.441162109375,0.4631960093975067,0.15083244442939758,0.3256341551155599,0.6277055940017354,649.5531616210938,1,0.31666666666666665,1464,155,1754,720,1.0,1.0140845070422535
linear,80,0.33333333333333326,1.3333333333333333,1.3333333333333333,3440,720,0.5335268974304199,0.13029828667640686,0.2442206472845978,0.6422763907393467,512.9420166015625,0.4637880027294159,0.15012848377227783,0.3237006555834941,0.6190476106473736,617.4230346679688,1,0.33333333333333326,1463,155,1753,720,1.0,1.0140845070422535
linear,81,0.3500000000000001,1.35,1.35,3440,720,0.5327723026275635,0.13011401891708374,0.24422068458358576,0.6422763907393467,509.7793273925781,0.46298715472221375,0.1497114896774292,0.3233599138050709,0.6206896218058228,610.6183471679688,1,0.3500000000000001,1462,155,1752,720,1.0,1.0140845070422535
linear,82,0.3666666666666667,1.3666666666666667,1.3666666666666667,3440,720,0.5332800149917603,0.13031893968582153,0.24437243770350311,0.6460905245958685,502.04779052734375,0.46360501646995544,0.1496010273694992,0.322690693214894,0.6260869474254467,605.4953002929688,1,0.3666666666666667,1461,155,1751,720,1.0,1.0140845070422535
linear,83,0.3833333333333333,1.3833333333333333,1.3833333333333333,3440,720,0.5332719087600708,0.1302395462989807,0.24422727264883032,0.6393442525498825,493.4654235839844,0.463763028383255,0.14919914305210114,0.3217141744892627,0.6206896218058228,595.1868896484375,1,0.3833333333333333,1460,155,1750,720,1.0,1.0140845070422535
linear,84,0.3999999999999999,1.4,1.4,3440,720,0.5333539247512817,0.13009615242481232,0.24392086370466148,0.6408163166957136,486.20556640625,0.46407729387283325,0.14875958859920502,0.3205491571291498,0.6206896218058228,589.3358764648438,1,0.3999999999999999,1459,155,1749,720,1.0,1.0140845070422535
linear,85,0.41666666666666674,1.4166666666666667,1.4166666666666667,3440,720,0.5332843065261841,0.1300521343946457,0.24387016524657193,0.6275303307387268,472.5361633300781,0.46423038840293884,0.14836953580379486,0.3196032321757058,0.606837548039544,575.697265625,1,0.41666666666666674,1458,155,1748,720,1.0,1.0140845070422535
linear,86,0.43333333333333335,1.4333333333333333,1.4333333333333333,3440,720,0.5332933068275452,0.13003148138523102,0.24382732219252656,0.6326530521075914,473.2657470703125,0.46421340107917786,0.14834123849868774,0.3195539701316086,0.6137338725455729,574.8817749023438,1,0.43333333333333335,1457,155,1747,720,1.0,1.0140845070422535
linear,87,0.44999999999999996,1.45,1.45,3440,720,0.533300518989563,0.12997554242610931,0.2437191327606071,0.6422763907393467,468.48785400390625,0.4643908739089966,0.14817368984222412,0.31907105625109705,0.6190476106473736,570.1255493164062,1,0.44999999999999996,1456,155,1746,720,1.0,1.0140845070422535
linear,88,0.46666666666666656,1.4666666666666666,1.4666666666666666,3440,720,0.5333001613616943,0.12994174659252167,0.24365592506887213,0.6475409731374604,465.2020263671875,0.46449822187423706,0.1480422466993332,0.31871433848517994,0.6260869474254467,563.9583740234375,1,0.46666666666666656,1455,155,1745,720,1.0,1.0140845070422535
linear,89,0.4833333333333334,1.4833333333333334,1.4833333333333334,3440,720,0.533037006855011,0.12978659570217133,0.24348514568074356,0.6475409731374604,458.8926086425781,0.46421030163764954,0.14770179986953735,0.3181786275890173,0.6260869474254467,553.7637939453125,1,0.4833333333333334,1454,155,1744,720,1.0,1.0140845070422535
linear,90,0.5,1.5,1.5,3440,720,0.5337139964103699,0.12962618470191956,0.2428757408368456,0.6408163166957136,455.2105407714844,0.465122252702713,0.1476152241230011,0.31736864897681893,0.6190476106473736,548.96337890625,1,0.5,1454,155,1744,720,1.0,1.0140845070422535
linear,91,0.5166666666666666,1.5166666666666666,1.5166666666666666,3440,720,0.5328018665313721,0.1296716183423996,0.24337680487648272,0.6393442525498825,458.0578918457031,0.4639951288700104,0.1477281004190445,0.31838286232656193,0.6206896218058228,550.689453125,1,0.5166666666666666,1453,155,1743,720,1.0,1.0140845070422535
linear,92,0.5333333333333334,1.5333333333333334,1.5333333333333334,3440,720,0.5332812666893005,0.12994007766246796,0.24366142848509084,0.6393442525498825,459.50543212890625,0.46472135186195374,0.14803311228752136,0.31854165621828,0.6190476106473736,556.9808349609375,1,0.5333333333333334,1452,155,1742,720,1.0,1.0140845070422535
linear,93,0.55,1.55,1.55,3440,720,0.533288300037384,0.129948228597641,0.24367349921570844,0.6475409731374604,461.54864501953125,0.4650055170059204,0.14801228046417236,0.3183021961420426,0.6277055940017354,560.6222534179688,1,0.55,1451,155,1741,720,1.0,1.0140845070422535
linear,94,0.5666666666666667,1.5666666666666667,1.5666666666666667,3440,720,0.5332852602005005,0.12997759878635406,0.24372996227232394,0.6475409731374604,464.6182861328125,0.46518105268478394,0.14815877377986908,0.31849700184434304,0.6293103355103105,567.4495849609375,1,0.5666666666666667,1450,155,1740,720,1.0,1.0140845070422535
linear,95,0.5833333333333333,1.5833333333333333,1.5833333333333333,3440,720,0.5332925319671631,0.13000965118408203,0.24378674170936976,0.6408163166957136,468.0223388671875,0.4652044177055359,0.14841051399707794,0.3190221441551251,0.6206896218058228,565.8460083007812,1,0.5833333333333333,1449,155,1739,720,1.0,1.0140845070422535
linear,96,0.6000000000000001,1.6,1.6,3440,720,0.5333494544029236,0.13000701367855072,0.24375577806962181,0.6408163166957136,473.0787048339844,0.4654042422771454,0.1486087441444397,0.31931110087052683,0.6206896218058228,572.9038696289062,1,0.6000000000000001,1448,155,1738,720,1.0,1.0140845070422535
linear,97,0.6166666666666667,1.6166666666666667,1.6166666666666667,3440,720,0.5332782864570618,0.13013331592082977,0.24402514931771233,0.6475409731374604,479.3153381347656,0.46531563997268677,0.14903347194194794,0.32028467546856837,0.6277055940017354,576.2298583984375,1,0.6166666666666667,1447,155,1737,720,1.0,1.0140845070422535
linear,98,0.6333333333333333,1.6333333333333333,1.6333333333333333,3440,720,0.5332902669906616,0.1301838606595993,0.2441144462528405,0.6475409731374604,485.8162841796875,0.4655534327030182,0.14929074048995972,0.32067369027103076,0.6277055940017354,582.4383544921875,1,0.6333333333333333,1446,155,1736,720,1.0,1.0140845070422535
linear,99,0.6499999999999999,1.65,1.65,3440,720,0.5331408381462097,0.13019317388534546,0.24420033531109397,0.6408163166957136,492.5602722167969,0.465637743473053,0.1495983749628067,0.321276300830414,0.6206896218058228,586.747314453125,1,0.6499999999999999,1445,155,1735,720,1.0,1.0140845070422535
linear,100,0.6666666666666667,1.6666666666666667,1.6666666666666667,3440,720,0.533592939376831,0.13013073801994324,0.2438764196039686,0.6356274986400745,503.377685546875,0.4663044512271881,0.1497747153043747,0.32119511554791447,0.6137338725455729,596.1709594726562,1,0.6666666666666667,1444,155,1734,720,1.0,1.0140845070422535
linear,101,0.6833333333333333,1.6833333333333333,1.6833333333333333,3440,720,0.5332823991775513,0.13046884536743164,0.2446524451624904,0.6370967870420771,514.1763305664062,0.4658297896385193,0.15055403113365173,0.3231953628782028,0.6137338725455729,608.5464477539062,1,0.6833333333333333,1443,155,1733,720,1.0,1.0140845070422535
linear,102,0.7,1.7,1.7,3440,720,0.533302366733551,0.1305524706840515,0.24480009161721444,0.6451613019761249,523.6155395507812,0.4659328758716583,0.1510503739118576,0.3241891235671753,0.6206896218058228,617.8286743164062,1,0.7,1442,155,1732,720,1.0,1.0140845070422535
linear,103,0.7166666666666666,1.7166666666666666,1.7166666666666666,3440,720,0.5332896709442139,0.13067269325256348,0.24503135523117842,0.6414342532953543,539.369140625,0.466034859418869,0.15134206414222717,0.32474407833676916,0.6137338725455729,628.8480834960938,1,0.7166666666666666,1442,155,1732,720,1.0,1.0140845070422535
linear,104,0.7333333333333334,1.7333333333333334,1.7333333333333334,3440,720,0.5332968235015869,0.1307877153158188,0.24524375000893306,0.647999989742596,549.1326904296875,0.4660300016403198,0.15190325677394867,0.32595166186676194,0.6223175879359597,644.6836547851562,1,0.7333333333333334,1441,155,1731,720,1.0,1.0140845070422535
linear,105,0.75,1.75,1.75,3440,720,0.5335003733634949,0.1307820975780487,0.24513965061003842,0.647999989742596,566.1170654296875,0.4665747880935669,0.15238997340202332,0.32661424068486233,0.6223175879359597,660.0269165039062,1,0.75,1440,155,1730,720,1.0,1.0140845070422535
linear,106,0.7666666666666666,1.7666666666666666,1.7666666666666666,3440,720,0.5332815647125244,0.13109920918941498,0.24583487486903421,0.647999989742596,578.9053344726562,0.4661159813404083,0.15344582498073578,0.329200945325802,0.6223175879359597,677.39306640625,1,0.7666666666666666,1439,155,1729,720,1.0,1.0140845070422535
linear,107,0.7833333333333334,1.7833333333333334,1.7833333333333334,3440,720,0.5332710146903992,0.1312558352947235,0.24613344662955694,0.6494023801013104,592.7698974609375,0.4661112129688263,0.15418687462806702,0.3307941689238817,0.6223175879359597,692.2590942382812,1,0.7833333333333334,1438,155,1728,720,1.0,1.0140845070422535
linear,108,0.8,1.8,1.8,3440,720,0.5333476066589355,0.1313697248697281,0.24631163760076613,0.6521739025521953,610.3829956054688,0.466341495513916,0.1548980325460434,0.3321557929426488,0.6223175879359597,707.5737915039062,1,0.8,1437,155,1727,720,1.0,1.0140845070422535
linear,109,0.8166666666666667,1.8166666666666667,1.8166666666666667,3440,720,0.533270537853241,0.1316085308790207,0.24679504879620706,0.6535432965204582,628.8125610351562,0.46619749069213867,0.15576478838920593,0.33411759642201044,0.6223175879359597,729.4979858398438,1,0.8166666666666667,1436,155,1726,720,1.0,1.0140845070422535
linear,110,0.8333333333333333,1.8333333333333333,1.8333333333333333,3440,720,0.5333399772644043,0.131727397441864,0.24698578877896868,0.6535432965204582,647.5612182617188,0.4665372371673584,0.15643459558486938,0.33530998121732486,0.6239316151893075,750.1373901367188,1,0.8333333333333333,1435,155,1725,720,1.0,1.0140845070422535
linear,111,0.8500000000000001,1.85,1.85,3440,720,0.5332934856414795,0.13195234537124634,0.24742912945623988,0.66141731160047,664.302978515625,0.46652334928512573,0.15731766819953918,0.33721284276226593,0.6309012781292224,768.4484252929688,1,0.8500000000000001,1434,155,1724,720,1.0,1.0140845070422535
linear,112,0.8666666666666667,1.8666666666666667,1.8666666666666667,3440,720,0.5332934260368347,0.13216474652290344,0.24782743906447552,0.6575875378562145,686.8416748046875,0.4665473401546478,0.15834659337997437,0.33940090609771284,0.6239316151893075,788.1729125976562,1,0.8666666666666667,1433,155,1723,720,1.0,1.0140845070422535
linear,113,0.8833333333333333,1.8833333333333333,1.8833333333333333,3440,720,0.5332751274108887,0.13240234553813934,0.24828148970335978,0.6589147178311928,710.150146484375,0.4665583074092865,0.15939322113990784,0.3416362225090947,0.6239316151893075,811.5867919921875,1,0.8833333333333333,1432,155,1722,720,1.0,1.0140845070422535
linear,114,0.8999999999999999,1.9,1.9,3440,720,0.533309280872345,0.1325850635766983,0.248608201368152,0.6589147178311928,731.3096923828125,0.4667322337627411,0.16014014184474945,0.343109232294984,0.6271186351085632,833.0003051757812,1,0.8999999999999999,1432,155,1722,720,1.0,1.0140845070422535
linear,115,0.9166666666666667,1.9166666666666667,1.9166666666666667,3440,720,0.5333040356636047,0.1328139752149582,0.24903987939880362,0.6589147178311928,755.1876220703125,0.46684229373931885,0.16104130446910858,0.3449586791496788,0.6271186351085632,855.7203979492188,1,0.9166666666666667,1431,155,1721,720,1.0,1.0140845070422535
linear,116,0.9333333333333333,1.9333333333333333,1.9333333333333333,3440,720,0.5332973599433899,0.1330525279045105,0.24949031329112717,0.661538450553496,779.11572265625,0.46687328815460205,0.1619904786348343,0.34696882275154706,0.6302520916726813,880.4087524414062,1,0.9333333333333333,1430,155,1720,720,1.0,1.0140845070422535
linear,117,0.95,1.95,1.95,3440,720,0.5332794785499573,0.13332562148571014,0.25001078111636443,0.6628352379922012,805.5070190429688,0.466774582862854,0.16328972578048706,0.3498256509185457,0.6333333239654196,912.4464721679688,1,0.95,1429,155,1719,720,1.0,1.0140845070422535
linear,118,0.9666666666666666,1.9666666666666666,1.9666666666666666,3440,720,0.5332770347595215,0.13359038531780243,0.2505084113981398,0.6692307576082599,830.8945922851562,0.4668837785720825,0.16448745131492615,0.3523091941529917,0.6416666565505245,934.9093627929688,1,0.9666666666666666,1428,155,1718,720,1.0,1.0140845070422535
linear,119,0.9833333333333334,1.9833333333333334,1.9833333333333334,3440,720,0.5332745909690857,0.13384698331356049,0.2509907336114057,0.6833976705516025,858.4033813476562,0.46695399284362793,0.16551628708839417,0.3544595101025866,0.6597510256532205,961.5224609375,1,0.9833333333333334,1427,155,1717,720,1.0,1.0140845070422535
linear,120,1.0,2.0,2.0,3440,720,0.5339345932006836,0.13368630409240723,0.2503795470288337,0.6923076787725516,868.5625,0.46798935532569885,0.16621366143226624,0.3551654668831828,0.6680497800979105,966.78759765625,2,0.0,1426,155,1716,720,1.0,1.0140845070422535
linear,121,1.0166666666666666,2.0166666666666666,2.0166666666666666,3440,720,0.5333740711212158,0.1339094489812851,0.251061035249016,0.6899224671793113,872.0847778320312,0.46716347336769104,0.16577504575252533,0.3548544602790551,0.6680497800979105,967.6962890625,2,0.016666666666666607,1425,155,1715,720,1.0,1.0140845070422535
linear,122,1.0333333333333332,2.033333333333333,2.033333333333333,3440,720,0.5327208638191223,0.13329648971557617,0.2502182592545361,0.6887159399154154,854.9878540039062,0.4669063687324524,0.1643952578306198,0.3520946924668637,0.6680497800979105,951.4287719726562,2,0.033333333333333215,1424,155,1714,720,1.0,1.0140845070422535
linear,123,1.0499999999999998,2.05,2.05,3440,720,0.5332878828048706,0.1332678347826004,0.24989848181564273,0.6862744965132249,837.88134765625,0.46758416295051575,0.16313141584396362,0.34888138923647394,0.666666654305839,939.3719482421875,2,0.04999999999999982,1423,155,1713,720,1.0,1.0140845070422535
linear,124,1.0666666666666669,2.066666666666667,2.066666666666667,3440,720,0.5333975553512573,0.133150115609169,0.24962640300295688,0.6862744965132249,830.6756591796875,0.4677506983280182,0.16249339282512665,0.34739315180507513,0.666666654305839,930.596923828125,2,0.06666666666666687,1422,155,1712,720,1.0,1.0140845070422535
linear,125,1.0833333333333335,2.0833333333333335,2.0833333333333335,3440,720,0.5334033966064453,0.1329067200422287,0.2491673626304559,0.6850393568405053,811.9327392578125,0.46791791915893555,0.16142195463180542,0.3449792037718135,0.6652719542404006,912.8495483398438,2,0.08333333333333348,1421,155,1711,720,1.0,1.0140845070422535
linear,126,1.1,2.1,2.1,3440,720,0.5332298874855042,0.13240277767181396,0.2483033646391017,0.6771653417604935,771.76904296875,0.4681336283683777,0.16005267202854156,0.3418952600509237,0.6540084274522079,887.8163452148438,2,0.10000000000000009,1420,155,1710,720,1.0,1.0140845070422535
linear,127,1.1166666666666667,2.1166666666666667,2.1166666666666667,3440,720,0.53328937292099,0.13228462636470795,0.2480541158350919,0.6746031621522925,766.3543701171875,0.46810421347618103,0.1589936912059784,0.33965446845422154,0.6540084274522079,873.5330200195312,2,0.1166666666666667,1419,155,1709,720,1.0,1.0140845070422535
linear,128,1.1333333333333333,2.1333333333333333,2.1333333333333333,3440,720,0.5334119200706482,0.13219904899597168,0.2478366934508991,0.6733067605191787,745.9130249023438,0.4683688282966614,0.15820541977882385,0.3377795592767803,0.6525423616007013,851.1188354492188,2,0.1333333333333333,1419,155,1709,720,1.0,1.0140845070422535
linear,129,1.15,2.15,2.15,3440,720,0.5334047079086304,0.13200095295906067,0.2474686640879539,0.6706826985602611,724.2040405273438,0.46850183606147766,0.15730705857276917,0.33576614456312526,0.6510638185941557,827.3406982421875,2,0.1499999999999999,1418,155,1708,720,1.0,1.0140845070422535
linear,130,1.1666666666666665,2.1666666666666665,2.1666666666666665,3440,720,0.5334575772285461,0.13175785541534424,0.24698843651256566,0.6693548265140081,703.158203125,0.46872979402542114,0.1563767045736313,0.333618010270903,0.6480686585157479,803.4016723632812,2,0.16666666666666652,1417,155,1707,720,1.0,1.0140845070422535
linear,131,1.1833333333333331,2.183333333333333,2.183333333333333,3440,720,0.5334047675132751,0.131612166762352,0.24673975995476807,0.6680161822037264,682.1485595703125,0.46877655386924744,0.1555774062871933,0.3318796592625467,0.6480686585157479,783.8419799804688,2,0.18333333333333313,1416,155,1706,720,1.0,1.0140845070422535
linear,132,1.2000000000000002,2.2,2.2,3440,720,0.5334914922714233,0.13134931027889252,0.24620693997871065,0.6653061312236466,662.5548095703125,0.4691046476364136,0.15465162694454193,0.329674038462451,0.6480686585157479,758.91748046875,2,0.20000000000000018,1415,155,1705,720,1.0,1.0140845070422535
linear,133,1.2166666666666668,2.216666666666667,2.216666666666667,3440,720,0.5334388017654419,0.13121701776981354,0.24598325970235344,0.6639344352467242,642.7982177734375,0.46912577748298645,0.15394045412540436,0.32814323627644804,0.6480686585157479,734.819091796875,2,0.21666666666666679,1414,155,1704,720,1.0,1.0140845070422535
linear,134,1.2333333333333334,2.2333333333333334,2.2333333333333334,3440,720,0.5332056283950806,0.13079054653644562,0.24529100429267384,0.6625514073791648,611.192138671875,0.4691874384880066,0.15293876826763153,0.32596517396296243,0.6450216341983962,705.2039794921875,2,0.2333333333333334,1413,155,1703,720,1.0,1.0140845070422535
linear,135,1.25,2.25,2.25,3440,720,0.5336737632751465,0.13065467774868011,0.2448212452840893,0.6597510256532205,591.294189453125,0.47010326385498047,0.15196843445301056,0.3232660628096167,0.6450216341983962,679.1630249023438,2,0.25,1412,155,1702,720,1.0,1.0140845070422535
linear,136,1.2666666666666666,2.2666666666666666,2.2666666666666666,3440,720,0.533477783203125,0.13070236146450043,0.24500056633985265,0.6597510256532205,587.706298828125,0.46968787908554077,0.15167902410030365,0.3229357784711359,0.6450216341983962,669.979248046875,2,0.2666666666666666,1411,155,1701,720,1.0,1.0140845070422535
linear,137,1.2833333333333332,2.283333333333333,2.283333333333333,3440,720,0.5331421494483948,0.13010787963867188,0.24403975062352123,0.6611570130253246,561.8949584960938,0.46987512707710266,0.15072724223136902,0.3207814807333292,0.6450216341983962,647.6290893554688,2,0.2833333333333332,1410,155,1700,720,1.0,1.0140845070422535
linear,138,1.2999999999999998,2.3,2.3,3440,720,0.5334922075271606,0.13043315708637238,0.24448933424175373,0.6611570130253246,559.6593017578125,0.46995165944099426,0.1505046933889389,0.3202556840961192,0.6450216341983962,639.8150024414062,2,0.2999999999999998,1409,155,1699,720,1.0,1.0140845070422535
linear,139,1.3166666666666669,2.316666666666667,2.316666666666667,3440,720,0.5334550142288208,0.13035111129283905,0.24435257964113968,0.6611570130253246,547.3807983398438,0.4699002504348755,0.15004947781562805,0.3193219720218132,0.6450216341983962,629.9566040039062,2,0.3166666666666669,1408,155,1698,720,1.0,1.0140845070422535
linear,140,1.3333333333333335,2.3333333333333335,2.3333333333333335,3440,720,0.5337225794792175,0.13003064692020416,0.24362964859156927,0.6460905245958685,525.1145629882812,0.47050389647483826,0.14935432374477386,0.31743482187806465,0.6293103355103105,604.0285034179688,2,0.3333333333333335,1407,155,1697,720,1.0,1.0140845070422535
linear,141,1.35,2.35,2.35,3440,720,0.532951295375824,0.12985984981060028,0.24366175389893518,0.6460905245958685,521.0784301757812,0.46975407004356384,0.1490277349948883,0.3172462812479837,0.6293103355103105,594.5418701171875,2,0.3500000000000001,1406,155,1696,720,1.0,1.0140845070422535
linear,142,1.3666666666666667,2.3666666666666667,2.3666666666666667,3440,720,0.5334876775741577,0.13004907965660095,0.24377147342978445,0.6611570130253246,513.080810546875,0.47023940086364746,0.14882518351078033,0.31648811237970503,0.6419213629874831,587.9564208984375,2,0.3666666666666667,1405,155,1695,720,1.0,1.0140845070422535
linear,143,1.3833333333333333,2.3833333333333333,2.3833333333333333,3440,720,0.5334808230400085,0.12997330725193024,0.24363257159828053,0.6611570130253246,505.0494689941406,0.4703092575073242,0.14831049740314484,0.31534674659762085,0.6419213629874831,583.8641357421875,2,0.3833333333333333,1405,155,1695,720,1.0,1.0140845070422535
linear,144,1.4,2.4,2.4,3440,720,0.5335607528686523,0.1298457533121109,0.24335701263714413,0.6475409731374604,496.8082275390625,0.4705692231655121,0.1479201465845108,0.3143430045127562,0.6277055940017354,572.8853759765625,2,0.3999999999999999,1404,155,1694,720,1.0,1.0140845070422535
linear,145,1.4166666666666665,2.4166666666666665,2.4166666666666665,3440,720,0.5335034132003784,0.1297985166311264,0.24329462752552086,0.6408163166957136,483.8736877441406,0.4707695543766022,0.14751408994197845,0.3133467010283855,0.6206896218058228,558.1886596679688,2,0.4166666666666665,1403,155,1693,720,1.0,1.0140845070422535
linear,146,1.4333333333333331,2.433333333333333,2.433333333333333,3440,720,0.533510148525238,0.12978702783584595,0.24327002168920514,0.6408163166957136,483.8941650390625,0.4706801772117615,0.1475236862897873,0.3134265904917209,0.6206896218058228,555.6171875,2,0.4333333333333331,1402,155,1692,720,1.0,1.0140845070422535
linear,147,1.4500000000000002,2.45,2.45,3440,720,0.5335202217102051,0.12973615527153015,0.24317007596067997,0.6475409731374604,479.49462890625,0.47073981165885925,0.14735588431358337,0.31303042048643764,0.6277055940017354,549.2459716796875,2,0.4500000000000002,1401,155,1691,720,1.0,1.0140845070422535
linear,148,1.4666666666666668,2.466666666666667,2.466666666666667,3440,720,0.5335303544998169,0.12970015406608582,0.2430979803514638,0.6460905245958685,475.6107482910156,0.4708583950996399,0.14725308120250702,0.3127332540051957,0.6277055940017354,546.80712890625,2,0.4666666666666668,1400,155,1690,720,1.0,1.0140845070422535
